theater_id,name,alternate_names,address,borough,latitude,longitude,image_url,image_path,opening_year,closing_year,reopening_year,status,screen_count,source,source_url,source_date,date_source,date_source_url,date_source_date,date_research_status,confidence,notes,geocode_status,geocode_match_type,geocoded_address,geocoded_latitude,geocoded_longitude,current_place_name,current_place_category,current_place_type,closure_audit_result,closure_audit_confidence,closure_audit_source,closure_audit_date,closure_audit_note
16616,Loew's 7th Avenue Theatre,Harlem Casino,"2081 Adam Clayton Powell Jr. Boulevard, New York, NY 10027",Manhattan,40.808302,-73.948241,https://photos.cinematreasures.org/production/photos/3964/1307916956/large.jpg?1307916956,theater_images/16616.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/16616,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"2081 ADAM CLAYTON POWELL JR BLVD, NEW YORK, NY, 10027",40.80831801,-73.94871964,Adam Clayton Powell Jr. Boulevard,highway,primary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
1336,Loew's 83rd Street Quad,Loew's 83rd Street Theatre,"2300 Broadway, New York, NY 10024",Manhattan,40.7865078,-73.9776372,https://photos.cinematreasures.org/production/photos/173880/1468939584/large.gif?1468939584,theater_images/1336.gif,1921,1984,,Closed,4,Cinema Treasures,https://cinematreasures.org/theaters/1336,9/15/26,,,,,high,,,,,,,,,,,,,,
31541,Loew's 86th Street Theatre,86th Street Theatre,"162 E. 86th Street, New York, NY 10028",Manhattan,40.7791581,-73.954847,https://photos.cinematreasures.org/production/photos/263498/1547076625/large.jpg?1547076625,theater_images/31541.jpg,1911,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/31541,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"162 E 86TH ST, NEW YORK, NY, 10028",40.77921138,-73.95506681,East 86th Street,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3386,Loew's American Theatre,"American Theatre, American Music Hall","260-62 W. 42nd Street, New York, NY 10036",Manhattan,40.756779,-73.989429,https://photos.cinematreasures.org/production/photos/155669/1453485453/large.jpg?1453485453,theater_images/3386.jpg,1893,1929,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/3386,9/15/26,,,,,high,,,,,,,,,,,,,,
6338,Loew's Avenue B Theatre,,"72 Avenue B, New York, NY 10009",Manhattan,40.7238073,-73.9821599,https://photos.cinematreasures.org/production/photos/157774/1454803813/large.jpg?1454803813,theater_images/6338.jpg,1913,1957,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6338,9/15/26,,,,,low,Closing year is approximate (1957).,,,,,,,,,,,,,
4732,Loew's Bay Terrace,,"213-29 26th Avenue, Bayside, NY 11360",Queens,40.7785062,-73.7765018,https://photos.cinematreasures.org/production/photos/123537/1429972136/large.jpg?1429972136,theater_images/4732.jpg,1964,1993,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/4732,9/15/26,,,,,high,,,,,,,,,,,,,,
2237,Loew's Bedford Theatre,"Bedford Theatre, Fox's Bedford Theatre, Keeney's Bedford Theatre","1372 Bedford Avenue, Brooklyn, NY 11216",Brooklyn,40.676584,-73.953262,https://photos.cinematreasures.org/production/photos/231691/1516666730/large.jpg?1516666730,theater_images/2237.jpg,,1952,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/2237,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
15323,Loew's Bijou Theatre,Bijou Theatre,"26 Smith Street, Brooklyn, NY 11201",Brooklyn,40.691239,-73.987652,https://photos.cinematreasures.org/production/photos/125605/1432004551/large.jpg?1432004551,theater_images/15323.jpg,1893,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/15323,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"26 SMITH ST, BROOKLYN, NY, 11201",40.68856478,-73.98929071,Smith Street,highway,tertiary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
6105,Loew's Boston Road Theatre,Boston Road Theatre,"1472 Boston Road, Bronx, NY 10459",Bronx,40.834045,-73.894662,https://photos.cinematreasures.org/production/photos/262588/1545678584/large.jpg?1545678584,theater_images/6105.jpg,1925,2025,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6105,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
3949,Loew's Brevoort Theatre,Brevoort Theatre,"1272 Bedford Avenue, Brooklyn, NY 11216",Brooklyn,40.6802524,-73.9533163,https://photos.cinematreasures.org/production/photos/138729/1444225853/large.jpg?1444225853,theater_images/3949.jpg,1918,1961,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3949,9/15/26,,,,,high,,,,,,,,,,,,,,
521,Loew's Canal Theatre,Canal Theatre,"31 Canal Street, New York, NY 10002",Manhattan,40.7145736,-73.990831,https://photos.cinematreasures.org/production/photos/114829/1419955381/large.jpg?1419955381,theater_images/521.jpg,1927,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/521,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"31 CANAL ST, NEW YORK, NY, 10002",40.71462645,-73.99079496,31,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
522,Loew's Capitol Theatre,"Capitol Theatre, Loew's Cinerama","1645 Broadway, New York, NY 10019",Manhattan,40.7619567,-73.9837207,https://photos.cinematreasures.org/production/photos/992/1306803095/large.jpg?1306803095,theater_images/522.jpg,1959,1920,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/522,9/15/26,,,,,high,,,,,,,,,,,,,,
527,Loew's Commodore Theater,"Commodore Theater, Village Theater, Fillmore East, N.F.E., Village East, The Saint","105 2nd Avenue, New York, NY 10003",Manhattan,40.7277507,-73.9888376,https://photos.cinematreasures.org/production/photos/39289/1332186908/large.jpg?1332186908,theater_images/527.jpg,1926,1988,1968,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/527,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
529,Loew's Delancey Theatre,Loew's Delancey Street Theatre,"140-146 Delancey Street, New York, NY 10002",Manhattan,40.7182838,-73.9865966,https://photos.cinematreasures.org/production/photos/122969/1429208942/large.png?1429208942,theater_images/529.png,1911,2018,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/529,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
7571,Loew's Elsmere Theatre,,"1924 Crotona Parkway, Bronx, NY 10460",Bronx,40.8412707,-73.885547,https://photos.cinematreasures.org/production/photos/39459/1332274325/large.jpg?1332274325,theater_images/7571.jpg,1914,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7571,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"1924 CROTONA PKWY, BRONX, NY, 10460",40.84162345,-73.88539618,932,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
6634,Loew's Fairmount Theatre,"Fairmont Theatre, Fairmount Cinemas","708 E. Tremont Avenue, Bronx, NY 10457",Bronx,40.845092,-73.8906832,https://photos.cinematreasures.org/production/photos/27069/1316737261/large.jpg?1316737261,theater_images/6634.jpg,1928,1991,,Closed,3,Cinema Treasures,https://cinematreasures.org/theaters/6634,9/15/26,,,,,high,,,,,,,,,,,,,,
6845,Loew's Fulton Theatre,Fulton Theatre,"1283 Fulton Street, Brooklyn, NY 11216",Brooklyn,40.6804338,-73.9500286,https://photos.cinematreasures.org/production/photos/213191/1499440550/large.gif?1499440550,theater_images/6845.gif,1908,1930,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6845,9/15/26,,,,,high,,,,,,,,,,,,,,
3883,Loew's Gates Theatre,,"1340 Broadway, Brooklyn, NY 11221",Brooklyn,40.6899548,-73.9229031,https://photos.cinematreasures.org/production/photos/203282/1489031073/large.JPG?1489031073,theater_images/3883.jpg,1921,1977,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3883,9/15/26,,,,,high,,,,,,,,,,,,,,
3921,Loew's Georgetowne Twins,,"2183 Ralph Avenue, Brooklyn, NY 11234",Brooklyn,40.625964,-73.916317,https://photos.cinematreasures.org/production/photos/145728/1448321965/large.jpg?1448321965,theater_images/3921.jpg,1970,1993,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/3921,9/15/26,,,,,high,,,,,,,,,,,,,,
6088,Loew's Grand Theatre,,"2463 Jerome Avenue, Bronx, NY 10468",Bronx,40.8629176,-73.9009837,https://photos.cinematreasures.org/production/photos/173370/1468435930/large.gif?1468435930,theater_images/6088.gif,1927,1957,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6088,9/15/26,,,,,high,,,,,,,,,,,,,,
8950,Loew's Inwood Theater,Inwood Theater,"132 Dyckman Street, New York, NY 10040",Manhattan,40.8625745,-73.9254134,https://photos.cinematreasures.org/production/photos/34789/1328105268/large.jpg?1328105268,theater_images/8950.jpg,1925,1964,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8950,9/15/26,,,,,low,Opening year is approximate (1925).,,,,,,,,,,,,,
3863,Loew's Kameo Theatre,"Cameo Theatre, Brandt's Kameo Theatre","530 Eastern Parkway, Brooklyn, NY 11225",Brooklyn,40.6698588,-73.9507905,https://photos.cinematreasures.org/production/photos/3936/1307909641/large.jpg?1307909641,theater_images/3863.jpg,1924,1974,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3863,9/15/26,,,,,high,,,,,,,,,,,,,,
1362,Loew's Lexington Theatre,"Lexington Avenue Opera House, Biltmore Theatre","571 Lexington Avenue, New York, NY 10022",Manhattan,40.7570359,-73.9720035,https://photos.cinematreasures.org/production/photos/143947/1447608778/large.png?1447608778,theater_images/1362.png,1910,1960,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/1362,9/15/26,,,,,high,,,,,,,,,,,,,,
3368,Loew's Lincoln Square Theatre,Lincoln Square Theatre,"1947 Broadway, New York, NY 10023",Manhattan,40.773907,-73.982371,https://photos.cinematreasures.org/production/photos/35359/1328476651/large.jpg?1328476651,theater_images/3368.jpg,1969,1950,1931,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3368,9/15/26,,,,,low,Opening year represents an approximate decade reference (1969).,,,,,,,,,,,,,
4149,Loew's Melba Theatre,"Keeney's Theatre, Loew's Livingston Theatre","300 Livingston Street, Brooklyn, NY 11217",Brooklyn,40.6883823,-73.9826066,https://photos.cinematreasures.org/production/photos/22333/1313654871/large.jpg?1313654871,theater_images/4149.jpg,1915,1954,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4149,9/15/26,,,,,high,,,,,,,,,,,,,,
12447,Loew's Metropolis Theatre,Metropolis Theatre,"2644 Third Avenue, Bronx, NY 10454",Bronx,40.8127239,-73.9239945,https://photos.cinematreasures.org/production/photos/174288/1469371719/large.gif?1469371719,theater_images/12447.gif,1913,1926,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/12447,9/15/26,,,,,high,,,,,,,,,,,,,,
1373,Loew's Metropolitan Theatre,,"392 Fulton Street, Brooklyn, NY 11201",Brooklyn,40.6912685,-73.9869022,https://photos.cinematreasures.org/production/photos/24078/1314672573/large.jpg?1314672573,theater_images/1373.jpg,1918,1996,2002,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/1373,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
6672,Loew's National Theatre,National Theatre,"570 Bergen Avenue, Bronx, NY 10455",Bronx,40.8161404,-73.9160375,https://photos.cinematreasures.org/production/photos/28675/1318499540/large.jpg?1318499540,theater_images/6672.jpg,1910,1974,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6672,9/15/26,,,,,high,,,,,,,,,,,,,,
15178,Loew's New York Theatre and Roof,"Olympia Music Hall, Loew's New York Theatre and Annex","1514-1516 Broadway, New York, NY 10036",Manhattan,40.7573507,-73.9858423,https://photos.cinematreasures.org/production/photos/87516/1384601505/large.jpg?1384601505,theater_images/15178.jpg,1895,unknown,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/15178,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"1516 BROADWAY, NEW YORK, NY, 10036",40.75737107,-73.98569943,West 44th Street,highway,residential,closed_unknown_date,low,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,"A nearby mapped venue matched part of the name, but review did not confirm it as the same historical theater; the theater is closed and its closing year remains unknown."
1380,Loew's Oriental Theatre,,"1832 86th Street, Brooklyn, NY 11214",Brooklyn,40.6066294,-74.0019571,https://photos.cinematreasures.org/production/photos/22302/1313625583/large.jpg?1313625583,theater_images/1380.jpg,1927,1995,,Closed,3,Cinema Treasures,https://cinematreasures.org/theaters/1380,9/15/26,,,,,high,,,,,,,,,,,,,,
547,Loew's Orpheum Twin Theatre,"Loew's Orpheum Theatre, Loew's Cine 3rd Avenue, Loew's Orpheum 2","168 E. 86th Street, New York, NY 10128",Manhattan,40.779126,-73.9547682,https://photos.cinematreasures.org/production/photos/26996/1316657418/large.jpg?1316657418,theater_images/547.jpg,1913,1989,1968,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/547,9/15/26,,,,,high,,,,,,,,,,,,,,
900,Loew's Paradise Theatre,Utopia's Paradise Theater,"2413 Grand Concourse, Bronx, NY 10468",Bronx,40.8602917,-73.8985309,https://photos.cinematreasures.org/production/photos/2143/1307137692/large.jpg?1307137692,theater_images/900.jpg,1929,1994,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/900,9/15/26,,,,,high,,,,,,,,,,,,,,
3887,Loew's Pitkin Theatre,,"1501 Pitkin Avenue, Brooklyn, NY 11212",Brooklyn,40.6686582,-73.9177758,https://photos.cinematreasures.org/production/photos/245/1306405764/large.jpg?1306405764,theater_images/3887.jpg,1929,1971,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3887,9/15/26,,,,,high,,,,,,,,,,,,,,
7602,Loew's Post Road,,"3475 Boston Road, Bronx, NY",Bronx,40.8766756,-73.8475385,https://photos.cinematreasures.org/production/photos/55843/1348089358/large.jpg?1348089358,theater_images/7602.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7602,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Parse_Failure,,,,,Boston Road,highway,primary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
6713,Loew's Rio Theatre,Rio Theatre,"3837 Broadway, New York, NY 10032",Manhattan,40.8358679,-73.9437133,https://photos.cinematreasures.org/production/photos/67181/1361305967/large.jpg?1361305967,theater_images/6713.jpg,1920,1957,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6713,9/15/26,,,,,high,,,,,,,,,,,,,,
8067,Loew's Royal Theatre,"Watson's Cozy Corner, Teatro Italiano Royal","15 Willoughby Street, Brooklyn, NY 11201",Brooklyn,40.6922688,-73.9878893,https://photos.cinematreasures.org/production/photos/316598/1599197685/large.JPG?1599197685,theater_images/8067.jpg,1907,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8067,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"15 WILLOUGHBY ST, BROOKLYN, NY, 11201",40.6923311,-73.98826868,Pearl Street,highway,living_street,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
